track_id,track_name,artist_name,danceability,energy,valence,acousticness,tempo,loudness,popularity
catalog_38,Country Track 38,Artist 38,0.9973471085062311,0.9005524383584387,0.06742334700169783,0.46554008688760395,112.66390433570267,-6.92920620702588,8
catalog_39,Hip-Hop Track 39,Artist 39,0.6152680818269978,0.07876676882663591,0.6556705022521013,0.995855711601854,134.34368299614644,-0.5272200112255234,47
catalog_40,Country Track 40,Artist 40,0.9952351410606677,0.5270909725956342,0.4530149870467147,0.13182451917984161,64.12519043881684,-1.775785997309896,33
catalog_41,Country Track 41,Artist 41,0.09489274426413996,0.9175244568004527,0.9969625174612459,0.8626818408517822,165.2129238880965,-18.190513752586025,69
catalog_42,Electronic Track 42,Artist 42,0.6534590037862164,0.9505935596243917,0.3278303161343349,0.36335834659317967,106.73394187005559,-5.720683236014008,22
catalog_43,R&B Track 43,Artist 43,0.4685893703143047,0.4368816203706489,0.8244099664050618,0.04408533098861611,152.0396721714455,-2.279743541071973,26
catalog_44,Hip-Hop Track 44,Artist 44,0.3450426754076231,0.4520980154342715,0.8244688557500945,0.1035668509077422,92.91591508440254,-12.168874676069734,17
catalog_45,Rock Track 45,Artist 45,0.7011153951547844,0.7514233726287287,0.1277565864054232,0.8528383702383526,113.03472618242293,-15.6670790141642,45
catalog_46,Country Track 46,Artist 46,0.9584255407705544,0.809900552437826,0.634815698761913,0.6543289317721898,94.81635233886584,-9.702113522138486,47
catalog_47,Classical Track 47,Artist 47,0.6558056727244915,0.6865039813738866,0.0919163849319965,0.4547639794972158,111.33943214746498,-19.908704568389098,4
catalog_48,Pop Track 48,Artist 48,0.4918137182087887,0.6571680968924806,0.06640405469177568,0.045002668032293025,152.09385494604822,-3.5923808804683546,28
catalog_49,Jazz Track 49,Artist 49,0.5413919968001021,0.48487652255559943,0.37302950671157475,0.27233626611512773,86.49544274104579,-14.888345446825912,33
catalog_50,Electronic Track 50,Artist 50,0.8548753624616982,0.5241631252606617,0.3635586261465914,0.010602040943763602,186.8918070321701,-18.373914244213672,20
catalog_51,R&B Track 51,Artist 51,0.08808183184728668,0.06700885151344649,0.029746266758710505,0.3265307897098728,136.0462824070355,-3.411105547259673,31
catalog_52,Pop Track 52,Artist 52,0.18009844133197117,0.8353472756522211,0.7914572762877699,0.9024349011915478,118.31139534679818,-1.6753465240684626,79
catalog_53,Pop Track 53,Artist 53,0.29428565096493486,0.3917446092276424,0.6598868912312712,0.6222220465318413,183.19083505643678,-17.142197563197314,44
catalog_54,Electronic Track 54,Artist 54,0.3738014713306619,0.3524477543754523,0.7770017858769029,0.23803289936478955,94.0221517190624,-10.323739608022336,50
catalog_55,Jazz Track 55,Artist 55,0.675131451819661,0.7388097892356954,0.43868472477402753,0.5550772229124427,157.08698833145706,-14.067849818944065,34
catalog_56,Hip-Hop Track 56,Artist 56,0.6090657950487365,0.16063632278025208,0.8565543762879008,0.013951638291237689,113.78737926772638,-7.848188981990473,19
catalog_57,Rock Track 57,Artist 57,0.8249051658027735,0.8067849075594854,0.09745003526583917,0.3899230653672888,84.20954664557675,-4.37768554610696,31
catalog_58,Country Track 58,Artist 58,0.9973181140124332,0.22810248385553256,0.04049272935898163,0.3892521452661387,85.74391707959899,-17.75191536821172,59
catalog_59,Rock Track 59,Artist 59,0.606407478791251,0.2662881921904383,0.8481901383655062,0.44566849610092374,80.3882883511348,-11.468513694499842,1
catalog_60,Country Track 60,Artist 60,0.8752562058388069,0.9122672965342246,0.15795062110876645,0.2812573079768774,193.15748754402347,-13.719726719090344,92
catalog_61,Pop Track 61,Artist 61,0.05244542139322361,0.8440300689304303,0.9964975511221956,0.27328602646302935,169.00445735580763,-12.09591180838377,72
catalog_62,R&B Track 62,Artist 62,0.07436166434129354,0.6249561691438844,0.022500641946007094,0.5414782326974178,152.42833873183002,-11.730214817260654,35
catalog_63,Electronic Track 63,Artist 63,0.17053894708489192,0.9124502800878566,0.12182760729370512,0.9459439316362293,199.92101703186057,-10.04810739893226,2
catalog_64,R&B Track 64,Artist 64,0.4414402109469756,0.7075032923999882,0.3058161691059338,0.1589806403259061,100.67889250027827,-3.3383530805073747,85
catalog_65,Jazz Track 65,Artist 65,0.31708740636199084,0.34489817492169805,0.5704799391859333,0.7166161364219077,98.70043063996454,-2.9069253051579693,79
catalog_66,Classical Track 66,Artist 66,0.19037081258784527,0.98942332648088,0.41640667329580927,0.8310344368085979,197.78974577470078,-14.321085525092926,56
catalog_67,Hip-Hop Track 67,Artist 67,0.5287424057898096,0.3606431420484645,0.01649272265826429,0.46725807572573486,61.968414627801835,-12.086390204490671,22
catalog_68,Hip-Hop Track 68,Artist 68,0.6560777672697338,0.2270211402925476,0.4018739568470522,0.11088719011052872,119.27514445455355,-14.34786965010912,91
catalog_69,Pop Track 69,Artist 69,0.5041141491855398,0.7623973817198485,0.6933181651063638,0.4237457713940864,101.9870919697562,-7.911357428178746,51
catalog_70,Jazz Track 70,Artist 70,0.830691655560749,0.9891136681977558,0.8573674806628931,0.7587484229894877,196.1148237618147,-18.781266357661398,16
catalog_71,Electronic Track 71,Artist 71,0.8689184942141187,0.8712045131532785,0.240173123194798,0.5618892489701209,118.46754085425803,-18.19413665064513,37
catalog_72,R&B Track 72,Artist 72,0.7811766662072777,0.8726550943891089,0.13573623934673051,0.780752059582311,136.1431266647469,-7.803568618962235,15
catalog_73,Electronic Track 73,Artist 73,0.12123931853707381,0.4163887808568595,0.23451150785389052,0.749931403340518,99.60540697530632,-13.53507856945466,65
catalog_74,Rock Track 74,Artist 74,0.8582981890796998,0.08923815503384114,0.4899175379155668,0.6081646595130175,131.78907409950153,-1.3008183781189508,21
catalog_75,Country Track 75,Artist 75,0.9240138475533214,0.330295514803579,0.4631811279884174,0.6136891448337513,155.9152593904966,-4.848424082141028,12
catalog_76,Electronic Track 76,Artist 76,0.4864854438983577,0.02023213666839363,0.3993835647383386,0.16811095965118106,120.45064962744826,-3.221125958311113,9
catalog_77,Country Track 77,Artist 77,0.1514115072937865,0.3610667114890108,0.6948496631816614,0.9524448681184117,95.25139621601375,-14.278621261393331,5
catalog_78,Jazz Track 78,Artist 78,0.4303606644831032,0.010223171249949536,0.6446622732164367,0.45310298690420114,145.67896110623997,-7.345197283880889,41
catalog_79,Country Track 79,Artist 79,0.48526014254823746,0.18082110932697315,0.2707883732940439,0.14807685691085892,193.51355891696753,-14.640880341000369,43
catalog_80,Jazz Track 80,Artist 80,0.37547534786411996,0.30997830672563365,0.922524066184124,0.9993566805592596,100.31327778948304,-5.545801017200098,19
catalog_81,Country Track 81,Artist 81,0.4603672874083591,0.07527318378054282,0.8092891973338192,0.6876673680717027,77.84473011463933,-16.705841686380857,20
catalog_82,Country Track 82,Artist 82,0.39656105267619157,0.8445288044709579,0.19483700597436582,0.8338563721890263,105.43429842359595,-2.0998938675523746,60
catalog_83,Country Track 83,Artist 83,0.6272969466881778,0.6624110101819871,0.12992760881802512,0.9063505882450174,167.8000865672796,-7.117975392264036,20
catalog_84,Jazz Track 84,Artist 84,0.5935630069376108,0.23244388458164478,0.06964821113864472,0.3330195569470936,71.00134118828475,-11.461804642584756,66
catalog_85,Hip-Hop Track 85,Artist 85,0.7350782029443974,0.30885936092431066,0.12323203392290583,0.6601652753496333,64.87463303127208,-0.3735394346917751,20
catalog_86,Classical Track 86,Artist 86,0.9106672821774108,0.20354484823843555,0.22695027687689173,0.22744698365544702,126.26937378233079,-18.201807690922486,11
catalog_87,Country Track 87,Artist 87,0.2551335180185935,0.08884409053269049,0.43903490532881884,0.1981944376715934,193.6975838434536,-7.260620001981433,84
catalog_88,Electronic Track 88,Artist 88,0.6767458936700651,0.2889111518323648,0.6929832366389915,0.6116432782173186,83.83765598027111,-11.067774967032108,74
catalog_89,Pop Track 89,Artist 89,0.8611958447306716,0.5751190592879418,0.6474408913464705,0.10312650789816358,93.52010388111682,-16.959895375456323,17
catalog_90,Rock Track 90,Artist 90,0.9659753276422013,0.4795545269203828,0.5032621242721351,0.6992800173419903,146.19216682596758,-8.027899128538564,6
catalog_91,Hip-Hop Track 91,Artist 91,0.3873483075322177,0.36207514131704177,0.4191652037090394,0.9584614638046037,132.2626861400159,-2.050801337766849,93
catalog_92,Hip-Hop Track 92,Artist 92,0.1041663714122868,0.7872566079328764,0.7643308086977151,0.7540366766870998,137.98516638386812,-2.645829022906632,36
catalog_93,Pop Track 93,Artist 93,0.14250764507923563,0.4321454650248716,0.03722385572238718,0.933474226466793,61.12501294529273,-14.31199436533803,51
catalog_94,Hip-Hop Track 94,Artist 94,0.23664245882431656,0.27970193822060196,0.5392303281056956,0.14461779662209207,176.4595134022603,-12.291758599347649,73
catalog_95,Hip-Hop Track 95,Artist 95,0.28102521119968527,0.3090792886380376,0.6127916042317214,0.7454216188407933,141.9902065132983,-9.890759596955334,98
catalog_96,Electronic Track 96,Artist 96,0.5832323928785053,0.6250427087568289,0.13021366656024225,0.5187626144584742,136.53804272845747,-3.866676763371469,61
catalog_97,Rock Track 97,Artist 97,0.15780834084687545,0.7020876925972082,0.11018521926254299,0.8556848318959012,186.1499042769593,-18.824308586233116,21
catalog_98,Rock Track 98,Artist 98,0.7207214408848364,0.14760624960313895,0.7192424376143758,0.2208240009123097,95.34683057065894,-6.265861784317728,23
catalog_99,Rock Track 99,Artist 99,0.15753535084138404,0.6985753063218589,0.8720580161529727,0.35921667359427323,193.8913978549071,-18.61810467992383,91
catalog_100,Country Track 100,Artist 0,0.8644289980393823,0.20121042501792186,0.3703450079846269,0.7030220910635803,97.46787263123778,-16.591593456949155,81
catalog_101,Country Track 101,Artist 1,0.5595740109402977,0.12929653258688933,0.6492268740359086,0.6542204499382912,148.28998480343444,-6.748699046267673,85
catalog_102,Hip-Hop Track 102,Artist 2,0.20125131621836567,0.8357782372223787,0.9115028697504753,0.591541737545445,152.5874526020798,-2.3269658762570273,73
catalog_103,Electronic Track 103,Artist 3,0.3627294745464025,0.07566452131891921,0.5075477873205982,0.9709498956359216,188.1383696291251,-18.451361752489625,58
catalog_104,Electronic Track 104,Artist 4,0.2683444300021729,0.052490371512731615,0.06105325292967456,0.2384419799040035,123.55093397085813,-11.158726706578472,80
catalog_105,Rock Track 105,Artist 5,0.397258544868597,0.5072311818151936,0.4398421440935256,0.8991855561302002,134.49331519225794,-18.908975899990292,12
catalog_106,Jazz Track 106,Artist 6,0.03331597772421502,0.7829862820639082,0.12775641349747435,0.5099713558852315,115.19025330424658,-12.963474829641976,41
catalog_107,Hip-Hop Track 107,Artist 7,0.969150426655934,0.768108650774306,0.9223461251339915,0.6103816377062875,138.99235721117566,-11.83854804296688,81
catalog_108,Hip-Hop Track 108,Artist 8,0.12646476271171248,0.4648443370151447,0.6492829432899396,0.4475062531287576,68.6293198631331,-17.854780521664814,53
catalog_109,Jazz Track 109,Artist 9,0.57526416872643,0.09812945917594784,0.5252953615999858,0.8842883823517834,111.32558953464726,-7.572968515823273,38
catalog_110,Jazz Track 110,Artist 10,0.892584836743986,0.7727297852945015,0.20482797320760626,0.07395331804653049,165.50109821522653,-9.359555418719442,31
catalog_111,Rock Track 111,Artist 11,0.1719456558362823,0.1644902945357789,0.4276803149457318,0.2831626782446779,132.5691842094659,-19.164194173254284,98
catalog_112,R&B Track 112,Artist 12,0.42135016784200374,0.9363928748981071,0.6559843929468435,0.5751425962770484,72.88346081303838,-2.6236922501024225,77
catalog_113,Country Track 113,Artist 13,0.988809053808409,0.8280657927702184,0.6441714048646281,0.49444187584665056,167.60073509416065,-12.622781301072534,44
catalog_114,Country Track 114,Artist 14,0.21645822097600187,0.5649014019598408,0.27226075262693306,0.9851839451022145,78.65199324414533,-3.1445678994236737,1
catalog_115,Jazz Track 115,Artist 15,0.3678588819594141,0.4942054450530112,0.9644922609689832,0.2476685043763791,147.01401310083125,-11.943895725266795,82
catalog_116,Country Track 116,Artist 16,0.9496686737851984,0.19125784246178212,0.73610075008424,0.7063140310378078,88.74297096591638,-8.64994277610152,36
catalog_117,Pop Track 117,Artist 17,0.7792315510571813,0.9736546614242295,0.6640059840671755,0.7529208178695125,163.91268451749687,-2.9997177956923053,53
catalog_118,Classical Track 118,Artist 18,0.536123433445413,0.49154973451907547,0.2773580657709257,0.004053186539592746,133.94876814163777,-12.764982867466287,81
catalog_119,Electronic Track 119,Artist 19,0.16911058812209523,0.659788700505023,0.8879402455520424,0.6024271661903972,170.61025304084558,-17.463520120569854,49
catalog_120,Hip-Hop Track 120,Artist 20,0.880199567052841,0.8531193564058858,0.9284913411930811,0.5026466978751883,125.88416878600147,-13.054499624588747,18
catalog_121,R&B Track 121,Artist 21,0.05096090838052758,0.05302238170837292,0.7672077484910068,0.8007175388314212,168.08188771420453,-13.272129681070934,23
catalog_122,Jazz Track 122,Artist 22,0.33739913213641104,0.4332701568061591,0.5398925279220131,0.26963116341908444,116.03772445624853,-12.790051298190935,37
catalog_123,Jazz Track 123,Artist 23,0.4585611963311661,0.6188856605139742,0.6319244152410343,0.05775910849065369,98.95644444158606,-0.4758199592607113,1
catalog_124,Country Track 124,Artist 24,0.34033237943626304,0.7331069792197863,0.3259817473942562,0.3372211757239846,187.05688442025064,-16.16044649934679,95
catalog_125,Electronic Track 125,Artist 25,0.985278830047024,0.6420586439812703,0.6574801304307853,0.1578378774310205,193.8770515662662,-0.6824354193955209,92
catalog_126,Pop Track 126,Artist 26,0.8527105199588475,0.2933406722417681,0.8953508328060006,0.9034518230679918,102.83357478914402,-14.626006857338641,92
catalog_127,Pop Track 127,Artist 27,0.6177145580027816,0.19796108830019143,0.917948326254289,0.23974700553755202,114.39108709062259,-2.2861882474162734,19
catalog_128,Pop Track 128,Artist 28,0.04640094255226179,0.8432438994542446,0.46431068575068357,0.2939070070827573,104.34772119242142,-16.823200683730217,29
catalog_129,Classical Track 129,Artist 29,0.7322128279098983,0.8097686004131308,0.7674889383861605,0.5255421951979282,160.32981318856673,-3.80436591284122,80
catalog_130,Hip-Hop Track 130,Artist 30,0.0597546885225726,0.0979495697198941,0.48760669832398285,0.5542490227150766,145.2860187709638,-6.490142905160436,20
catalog_131,Country Track 131,Artist 31,0.5182609917937206,0.6501616741066875,0.9882116407899261,0.8009332540835779,98.69759844948076,-9.005580119167892,2
catalog_132,Rock Track 132,Artist 32,0.6863134410150097,0.4946454067058653,0.5224145486134364,0.8784660654729335,92.94149469265858,-0.25200488142144906,44
catalog_133,Electronic Track 133,Artist 33,0.25338365956892894,0.08183515147862974,0.7375957010826752,0.8464408181720374,169.546361664441,-18.311948523064334,32
catalog_134,Rock Track 134,Artist 34,0.33554735319354545,0.0038239763500359514,0.9979684342007145,0.0632679039926205,189.38569917294592,-10.772256707838945,36
catalog_135,Classical Track 135,Artist 35,0.487977695196836,0.009975502600314767,0.17053011411369468,0.8598597655495336,68.49303514703728,-17.25400117401314,69
catalog_136,R&B Track 136,Artist 36,0.7025977330379999,0.653794661860889,0.19781641557374896,0.9871862744556058,60.37118880029289,-11.54124919462648,27
catalog_137,R&B Track 137,Artist 37,0.22701751596940867,0.5577057438685101,0.591490459538587,0.05116897338816051,71.67439587470099,-14.4724864893622,44
catalog_138,Jazz Track 138,Artist 38,0.25324306225355786,0.6122266902283924,0.10125048773041245,0.7945578685727176,168.58452328097096,-13.42508897353838,26
catalog_139,R&B Track 139,Artist 39,0.15459888524253462,0.9728192236170493,0.5802010865632792,0.4020917545478764,119.80686817918107,-14.610957342245037,58
catalog_140,Electronic Track 140,Artist 40,0.551053065992423,0.9394600491862721,0.22030703970387033,0.9046773103846918,152.55775817404125,-10.241008279560964,97
catalog_141,R&B Track 141,Artist 41,0.42980565215411415,0.49267826873808707,0.21248362518121455,0.6456934887347376,197.21302557160294,-18.410752954130334,99
catalog_142,R&B Track 142,Artist 42,0.8024621650749704,0.34390849069399054,0.850243890227326,0.04311638365059067,85.50334847411092,-13.991047630629614,80
catalog_143,Pop Track 143,Artist 43,0.9815900837070295,0.29550360290212563,0.4677887087759487,0.056114613359319665,124.97473374928927,-5.278013850065879,33
catalog_144,R&B Track 144,Artist 44,0.47299895625594135,0.01683580890967873,0.4972296055070401,0.5953759985105661,72.64297805434751,-10.267535316148136,89
catalog_145,Jazz Track 145,Artist 45,0.36164458615839157,0.013444497272313116,0.3367228857395165,0.7597928754919301,104.5650158605315,-0.6546800107881765,67
catalog_146,Pop Track 146,Artist 46,0.9104753121611519,0.9613218497172182,0.14060776006847586,0.6680217593258423,83.69994850847974,-8.988390080315245,62
catalog_147,Classical Track 147,Artist 47,0.5471710891191364,0.5441806707874486,0.7806789764837302,0.62941894716233,93.79180853256275,-14.932511342045515,20
catalog_148,Hip-Hop Track 148,Artist 48,0.354975777183965,0.021615281932569674,0.2374258727457781,0.3616243355807629,164.23552973600823,-6.621655347718622,55
catalog_149,Hip-Hop Track 149,Artist 49,0.9903153098734333,0.2509671344195906,0.5139257048384045,0.006361738780057524,154.2839581664506,-7.55904740544093,2
catalog_150,Rock Track 150,Artist 50,0.7770226705559775,0.317239915764166,0.7073288282761784,0.8570911502644324,72.82728795635927,-12.395224967548318,22
catalog_151,Hip-Hop Track 151,Artist 51,0.94063023379544,0.09603597398986785,0.9938398907489844,0.6221551307664449,152.6760828397359,-9.257687820374315,88
catalog_152,Hip-Hop Track 152,Artist 52,0.9883410590677701,0.9050830983714868,0.4348909786679922,0.4194315892801025,85.27050808196928,-12.89351820313431,26
catalog_153,Jazz Track 153,Artist 53,0.02174578483663825,0.08544500825038992,0.25678824021776037,0.6981152709781429,114.00067516946059,-8.685771960450895,37
catalog_154,R&B Track 154,Artist 54,0.3197848394411267,0.07780073006277133,0.2811784821608625,0.8047319466835217,76.05905509084677,-7.565811256747812,51
catalog_155,R&B Track 155,Artist 55,0.7885705483560396,0.2727559866749417,0.6753364398553964,0.5657683221657138,126.6982398989853,-14.433021089051994,94
catalog_156,Classical Track 156,Artist 56,0.24979466848713983,0.05461171915936469,0.18238655173595564,0.04844223861375119,192.03687947693527,-16.589602130472663,81
catalog_157,R&B Track 157,Artist 57,0.627438749232583,0.01459978526901795,0.012519943968687386,0.5575468806746159,102.98048162320683,-15.023156390659532,42
catalog_158,Classical Track 158,Artist 58,0.8600570419322786,0.957057097522165,0.3323265304356251,0.09136505125802052,60.94366409641188,-14.80807287952323,2
catalog_159,Classical Track 159,Artist 59,0.992322821062859,0.8544224540708697,0.8610157768452389,0.5661533694214935,105.61871005756521,-10.177511220584815,12
catalog_160,Country Track 160,Artist 60,0.8657678447287784,0.8588840345258494,0.689956369099094,0.3998433991623236,128.62243362917587,-16.570519021814903,20
catalog_161,Country Track 161,Artist 61,0.9913417033831365,0.5195117175239283,0.4970799876213349,0.9401537057387819,194.71768671197907,-0.7771963032016558,54
catalog_162,Rock Track 162,Artist 62,0.19714114485263956,0.6671992440930367,0.8611911253873925,0.5645192005092372,113.34962657656546,-19.81951118486117,61
catalog_163,R&B Track 163,Artist 63,0.6512915748893088,0.5327960621944214,0.849295574921212,0.025433067442622304,157.00552984292798,-3.4000825673549855,49
catalog_164,Country Track 164,Artist 64,0.49453959335096553,0.4896437122055398,0.9461757753332082,0.1358514262866728,103.18956357215927,-7.1135364635635145,84
catalog_165,Pop Track 165,Artist 65,0.22599843237833783,0.7398904765079565,0.3037135294732005,0.9444277039818108,184.56601875752654,-16.612280022986322,57
catalog_166,Classical Track 166,Artist 66,0.7126596426527975,0.20283104511466543,0.6251881977738619,0.07500428090438849,184.95225851170284,-7.566484278137082,88
catalog_167,Country Track 167,Artist 67,0.39429018109792036,0.34857197167992027,0.031391809183975994,0.32428430151654875,182.18740639353288,-4.028886147629665,36
catalog_168,Electronic Track 168,Artist 68,0.18309855102590689,0.002142689875028636,0.9772700006885876,0.8811876424829582,61.10671094107157,-14.51961473402848,61
catalog_169,Rock Track 169,Artist 69,0.3599002583287879,0.5958238130228258,0.7521972376352726,0.05489793460647319,180.84135634445965,-17.707177601146597,12
catalog_170,Hip-Hop Track 170,Artist 70,0.9826807143504529,4.7509829890990396e-05,0.6320287881356157,0.288545913887999,191.69032411807822,-16.15573382377697,29
catalog_171,Country Track 171,Artist 71,0.758629529822835,0.5984090454932695,0.3536561153844805,0.8085707253761294,179.7250389803758,-17.73910877503709,70
catalog_172,Rock Track 172,Artist 72,0.0825753656046665,0.2794264488146436,0.12064361182553496,0.8963686214072094,102.17359904905705,-8.809269246307569,23
catalog_173,Classical Track 173,Artist 73,0.20669628516418126,0.3944969170965966,0.19459303452327903,0.0756720814966485,134.3288470409121,-1.1801962693210335,95
catalog_174,Pop Track 174,Artist 74,0.12838165135600665,0.18451172585005393,0.024341464206792618,0.36974206007065047,182.06313399800894,-9.497302207170046,15
catalog_175,Hip-Hop Track 175,Artist 75,0.5275557727231159,0.8406586871142644,0.29649068191284833,0.6819453073711058,143.95900695552052,-2.0114495426451775,36
catalog_176,Country Track 176,Artist 76,0.5750784617418586,0.04145975646430877,0.7466966663727939,0.8693022153218583,174.5346121143626,-0.21728577038650343,11
catalog_177,Classical Track 177,Artist 77,0.15633475122102825,0.9418696159001356,0.32378239049651236,0.20491311217145725,135.889144507882,-10.877271637138842,89
catalog_178,Country Track 178,Artist 78,0.28346643702864904,0.5555966137330425,0.3424156732882552,0.09574843898861696,132.2262620579811,-3.7119484382502748,25
catalog_179,R&B Track 179,Artist 79,0.6995676635926489,0.08577167880276848,0.9367582969731459,0.2880680475825055,94.26725431958883,-19.648586110397307,3
catalog_180,Country Track 180,Artist 80,0.4512430902347915,0.3334686185158039,0.26759017077036207,0.5409415720496183,97.71785809949485,-11.838752797477412,81
catalog_181,Jazz Track 181,Artist 81,0.3573571928851277,0.5215274471664655,0.025122721072585286,0.8703257058701396,62.86076825506098,-0.273907168812201,31
catalog_182,Electronic Track 182,Artist 82,0.7055693814144863,0.9492392438750057,0.35543751906060805,0.6230584003048077,107.4863003802694,-0.9599947083641638,37
catalog_183,Country Track 183,Artist 83,0.2808402831731561,0.7095654984753639,0.9781868790227247,0.4409106439653977,197.8125668349096,-13.15255319954711,90
